Stock_Date,Branch_ID,Lot_ID,Product_Qty
1/31/2025,WH-BKS01,LOT-0761,284
1/31/2025,WH-BKS01,LOT-0222,383
1/31/2025,WH-BKS01,LOT-0479,359
1/31/2025,WH-BKS01,LOT-0966,391
1/31/2025,WH-BKS01,LOT-0052,1778
1/31/2025,WH-BKS01,LOT-1150,405
1/31/2025,WH-BKS01,LOT-0672,1536
1/31/2025,WH-BKS01,LOT-0454,542
1/31/2025,WH-BKS01,LOT-0130,2288
1/31/2025,WH-BKS01,LOT-0951,255
1/31/2025,WH-BKS01,LOT-0619,2412
1/31/2025,WH-BKS01,LOT-0837,2310
1/31/2025,WH-BKS01,LOT-0239,2310
1/31/2025,WH-BKS01,LOT-0287,1360
1/31/2025,WH-BKS01,LOT-0093,510
1/31/2025,WH-BKS01,LOT-0077,1692
1/31/2025,WH-BKS01,LOT-0624,1458
1/31/2025,WH-BKS01,LOT-1009,1742
1/31/2025,WH-BKS01,LOT-0238,220
1/31/2025,WH-BKS01,LOT-0200,1188
1/31/2025,WH-BKS01,LOT-0481,2469
1/31/2025,WH-BKS01,LOT-1101,1289
1/31/2025,WH-BKS01,LOT-0278,1450
1/31/2025,WH-BKS01,LOT-0796,434
1/31/2025,WH-BKS01,LOT-0930,2377
1/31/2025,WH-BKS01,LOT-0760,2088
1/31/2025,WH-BKS01,LOT-1107,881
1/31/2025,WH-BKS01,LOT-0859,643
1/31/2025,WH-BKS01,LOT-0317,1985
1/31/2025,WH-BKS01,LOT-0850,928
1/31/2025,WH-BKS01,LOT-0203,453
1/31/2025,WH-BKS01,LOT-1003,1444
1/31/2025,WH-BKS01,LOT-0836,2288
1/31/2025,WH-BKS01,LOT-0573,1515
1/31/2025,WH-BKS01,LOT-0068,480
1/31/2025,WH-BKS01,LOT-0759,1151
1/31/2025,WH-BKS01,LOT-0445,2361
1/31/2025,WH-BKS01,LOT-0909,936
1/31/2025,WH-BKS01,LOT-0911,1767
1/31/2025,WH-BKS01,LOT-0484,2307
1/31/2025,WH-BKS01,LOT-0743,2290
1/31/2025,WH-BKS01,LOT-0204,117
1/31/2025,WH-BKS01,LOT-0753,1105
1/31/2025,WH-BKS01,LOT-1116,128
1/31/2025,WH-BKS01,LOT-0735,748
1/31/2025,WH-BKS01,LOT-0125,1129
1/31/2025,WH-BKS01,LOT-0816,1275
1/31/2025,WH-BKS01,LOT-0566,1401
1/31/2025,WH-BKS01,LOT-0389,1447
1/31/2025,WH-BKS01,LOT-0251,35
1/31/2025,WH-BKS01,LOT-0188,753
1/31/2025,WH-BKS01,LOT-0435,596
1/31/2025,WH-BKS01,LOT-0044,2329
1/31/2025,WH-BKS01,LOT-0104,1651
1/31/2025,WH-BKS01,LOT-0684,295
1/31/2025,WH-BKS01,LOT-0499,591
1/31/2025,WH-BKS01,LOT-0258,135
1/31/2025,WH-BKS01,LOT-1157,385
1/31/2025,WH-BKS01,LOT-0421,2182
1/31/2025,WH-BKS01,LOT-0141,891
1/31/2025,WH-BKS01,LOT-1136,1550
1/31/2025,WH-BKS01,LOT-0425,1729
1/31/2025,WH-BKS01,LOT-0443,1868
1/31/2025,WH-BKS01,LOT-0478,1406
1/31/2025,WH-BKS01,LOT-0673,654
1/31/2025,WH-BKS01,LOT-0303,1525
1/31/2025,WH-BKS01,LOT-0006,1286
1/31/2025,WH-BKS01,LOT-0568,1338
1/31/2025,WH-BKS01,LOT-0297,2334
1/31/2025,WH-BKS01,LOT-0267,2452
1/31/2025,WH-BKS01,LOT-0514,357
1/31/2025,WH-BKS01,LOT-0358,225
1/31/2025,WH-BKS01,LOT-0226,647
1/31/2025,WH-BKS01,LOT-0053,654
1/31/2025,WH-BKS01,LOT-0031,213
1/31/2025,WH-BKS01,LOT-0734,344
1/31/2025,WH-BKS01,LOT-0488,1124
1/31/2025,WH-BKS01,LOT-0664,1824
1/31/2025,WH-BKS01,LOT-0033,1746
1/31/2025,WH-BKS01,LOT-0357,1999
1/31/2025,WH-BKS01,LOT-0544,2496
1/31/2025,WH-BKS01,LOT-0108,1820
1/31/2025,WH-BKS01,LOT-0260,1706
1/31/2025,WH-BKS01,LOT-0863,1128
1/31/2025,WH-BKS01,LOT-1078,892
1/31/2025,WH-BKS01,LOT-0233,2108
1/31/2025,WH-BKS01,LOT-0131,476
1/31/2025,WH-BKS01,LOT-0976,1423
1/31/2025,WH-BKS01,LOT-0919,1770
1/31/2025,WH-BKS01,LOT-0742,464
1/31/2025,WH-BKS01,LOT-1052,1170
1/31/2025,WH-BKS01,LOT-0224,2439
1/31/2025,WH-BKS01,LOT-0926,2003
1/31/2025,WH-BKS01,LOT-1032,2168
1/31/2025,WH-BKS01,LOT-0089,1273
1/31/2025,WH-BKS01,LOT-1068,196
1/31/2025,WH-BKS01,LOT-0618,913
1/31/2025,WH-BKS01,LOT-0939,1628
1/31/2025,WH-BKS01,LOT-0064,2464
1/31/2025,WH-BKS01,LOT-0981,234
1/31/2025,WH-BKS01,LOT-0823,41
1/31/2025,WH-TNG01,LOT-0618,1416
1/31/2025,WH-TNG01,LOT-0433,355
1/31/2025,WH-TNG01,LOT-0282,2076
1/31/2025,WH-TNG01,LOT-0524,716
1/31/2025,WH-TNG01,LOT-0593,170
1/31/2025,WH-TNG01,LOT-0672,1024
1/31/2025,WH-TNG01,LOT-0246,1803
1/31/2025,WH-TNG01,LOT-0016,1809
1/31/2025,WH-TNG01,LOT-1019,2156
1/31/2025,WH-TNG01,LOT-0882,2151
1/31/2025,WH-TNG01,LOT-0360,660
1/31/2025,WH-TNG01,LOT-0265,1500
1/31/2025,WH-TNG01,LOT-0779,1537
1/31/2025,WH-TNG01,LOT-1091,1168
1/31/2025,WH-TNG01,LOT-0472,1596
1/31/2025,WH-TNG01,LOT-1025,1684
1/31/2025,WH-TNG01,LOT-1145,1395
1/31/2025,WH-TNG01,LOT-0726,2458
1/31/2025,WH-TNG01,LOT-0148,224
1/31/2025,WH-TNG01,LOT-0814,1380
1/31/2025,WH-TNG01,LOT-0087,279
1/31/2025,WH-TNG01,LOT-0894,1360
1/31/2025,WH-TNG01,LOT-0039,397
1/31/2025,WH-TNG01,LOT-0942,2295
1/31/2025,WH-TNG01,LOT-0160,1593
1/31/2025,WH-TNG01,LOT-0642,1173
1/31/2025,WH-TNG01,LOT-1180,1042
1/31/2025,WH-TNG01,LOT-0880,2478
1/31/2025,WH-TNG01,LOT-1175,625
1/31/2025,WH-TNG01,LOT-0829,1375
1/31/2025,WH-TNG01,LOT-0856,343
1/31/2025,WH-TNG01,LOT-0236,2396
1/31/2025,WH-TNG01,LOT-0830,589
1/31/2025,WH-TNG01,LOT-0043,1442
1/31/2025,WH-TNG01,LOT-0666,1280
1/31/2025,WH-TNG01,LOT-0352,1615
1/31/2025,WH-TNG01,LOT-0943,538
1/31/2025,WH-TNG01,LOT-0742,2447
1/31/2025,WH-TNG01,LOT-0181,357
1/31/2025,WH-TNG01,LOT-0895,1278
1/31/2025,WH-TNG01,LOT-0217,2299
1/31/2025,WH-TNG01,LOT-0499,1552
1/31/2025,WH-TNG01,LOT-0893,1355
1/31/2025,WH-TNG01,LOT-0821,533
1/31/2025,WH-TNG01,LOT-1074,2166
1/31/2025,WH-TNG01,LOT-0162,392
1/31/2025,WH-TNG01,LOT-0811,1744
1/31/2025,WH-TNG01,LOT-0636,2092
1/31/2025,WH-TNG01,LOT-0696,1492
1/31/2025,WH-TNG01,LOT-0454,84
1/31/2025,WH-TNG01,LOT-0683,1495
1/31/2025,WH-TNG01,LOT-0345,1275
1/31/2025,WH-TNG01,LOT-0157,748
1/31/2025,WH-TNG01,LOT-1046,887
1/31/2025,WH-TNG01,LOT-0234,1409
1/31/2025,WH-TNG01,LOT-1087,2001
1/31/2025,WH-TNG01,LOT-1045,796
1/31/2025,WH-TNG01,LOT-0398,937
1/31/2025,WH-TNG01,LOT-0716,573
1/31/2025,WH-TNG01,LOT-0720,644
1/31/2025,WH-TNG01,LOT-0303,326
1/31/2025,WH-TNG01,LOT-0484,1221
1/31/2025,WH-TNG01,LOT-0211,424
1/31/2025,WH-TNG01,LOT-0300,2089
1/31/2025,WH-TNG01,LOT-0525,2220
1/31/2025,WH-TNG01,LOT-0405,2166
1/31/2025,WH-TNG01,LOT-0356,164
1/31/2025,WH-TNG01,LOT-0314,1389
1/31/2025,WH-TNG01,LOT-0155,546
1/31/2025,WH-TNG01,LOT-0363,2456
1/31/2025,WH-TNG01,LOT-1012,1553
1/31/2025,WH-TNG01,LOT-0951,641
1/31/2025,WH-TNG01,LOT-1155,674
1/31/2025,WH-TNG01,LOT-1187,750
1/31/2025,WH-TNG01,LOT-0920,688
1/31/2025,WH-TNG01,LOT-1157,1802
1/31/2025,WH-TNG01,LOT-0662,188
1/31/2025,WH-TNG01,LOT-0648,1692
1/31/2025,WH-TNG01,LOT-0310,1502
1/31/2025,WH-TNG01,LOT-0901,982
1/31/2025,WH-TNG01,LOT-0140,1829
1/31/2025,WH-TNG01,LOT-0961,1177
1/31/2025,WH-TNG01,LOT-0906,1848
1/31/2025,WH-TNG01,LOT-0621,968
1/31/2025,WH-TNG01,LOT-0563,2197
1/31/2025,WH-TNG01,LOT-0116,989
1/31/2025,WH-TNG01,LOT-0721,1277
1/31/2025,WH-TNG01,LOT-1040,1931
1/31/2025,WH-TNG01,LOT-0152,804
1/31/2025,WH-TNG01,LOT-0946,1516
1/31/2025,WH-TNG01,LOT-0926,2346
1/31/2025,WH-TNG01,LOT-0078,1814
1/31/2025,WH-TNG01,LOT-0117,1901
1/31/2025,WH-TNG01,LOT-0756,1164
1/31/2025,WH-TNG01,LOT-0588,1574
1/31/2025,WH-TNG01,LOT-0158,2069
1/31/2025,WH-TNG01,LOT-0185,2170
1/31/2025,WH-TNG01,LOT-1039,1724
1/31/2025,WH-TNG01,LOT-0788,673
1/31/2025,WH-TNG01,LOT-0948,827
1/31/2025,WH-TNG01,LOT-1189,2486
1/31/2025,WH-TNG01,LOT-1136,576
1/31/2025,WH-TNG01,LOT-0085,1034
1/31/2025,WH-TNG01,LOT-0922,223
1/31/2025,WH-TNG01,LOT-1171,1978
1/31/2025,WH-TNG01,LOT-0386,1530
1/31/2025,WH-TNG01,LOT-0659,2281
1/31/2025,WH-TNG01,LOT-0975,430
1/31/2025,WH-TNG01,LOT-1027,2123
1/31/2025,WH-TNG01,LOT-0309,520
1/31/2025,WH-TNG01,LOT-0127,1177
1/31/2025,WH-TNG01,LOT-0923,353
1/31/2025,WH-TNG01,LOT-0212,666
1/31/2025,WH-BPR01,LOT-0921,1648
1/31/2025,WH-BPR01,LOT-1052,1811
1/31/2025,WH-BPR01,LOT-0302,1593
1/31/2025,WH-BPR01,LOT-0896,1398
1/31/2025,WH-BPR01,LOT-0188,775
1/31/2025,WH-BPR01,LOT-0455,2042
1/31/2025,WH-BPR01,LOT-0924,2047
1/31/2025,WH-BPR01,LOT-0716,1514
1/31/2025,WH-BPR01,LOT-0055,2136
1/31/2025,WH-BPR01,LOT-0850,1102
1/31/2025,WH-BPR01,LOT-0110,348
1/31/2025,WH-BPR01,LOT-0812,1748
1/31/2025,WH-BPR01,LOT-1029,333
1/31/2025,WH-BPR01,LOT-0766,1773
1/31/2025,WH-BPR01,LOT-0483,2477
1/31/2025,WH-BPR01,LOT-0791,749
1/31/2025,WH-BPR01,LOT-0168,2244
1/31/2025,WH-BPR01,LOT-0768,1213
1/31/2025,WH-BPR01,LOT-0460,1325
1/31/2025,WH-BPR01,LOT-0058,430
1/31/2025,WH-BPR01,LOT-0653,337
1/31/2025,WH-BPR01,LOT-0203,1353
1/31/2025,WH-BPR01,LOT-0687,1220
1/31/2025,WH-BPR01,LOT-0300,1265
1/31/2025,WH-BPR01,LOT-0282,1836
1/31/2025,WH-BPR01,LOT-0079,2478
1/31/2025,WH-BPR01,LOT-0588,1755
1/31/2025,WH-BPR01,LOT-0968,692
1/31/2025,WH-BPR01,LOT-0285,1828
1/31/2025,WH-BPR01,LOT-0961,1449
1/31/2025,WH-BPR01,LOT-0919,1841
1/31/2025,WH-BPR01,LOT-0011,183
1/31/2025,WH-BPR01,LOT-0163,1454
1/31/2025,WH-BPR01,LOT-0039,1791
1/31/2025,WH-BPR01,LOT-0525,1134
1/31/2025,WH-BPR01,LOT-0442,244
1/31/2025,WH-BPR01,LOT-0307,317
1/31/2025,WH-BPR01,LOT-1124,1673
1/31/2025,WH-BPR01,LOT-1081,1498
1/31/2025,WH-BPR01,LOT-0867,2111
1/31/2025,WH-BPR01,LOT-0228,665
1/31/2025,WH-BPR01,LOT-0591,137
1/31/2025,WH-BPR01,LOT-0487,594
1/31/2025,WH-BPR01,LOT-0617,2498
1/31/2025,WH-BPR01,LOT-0250,1804
1/31/2025,WH-BPR01,LOT-0098,152
1/31/2025,WH-BPR01,LOT-0489,527
1/31/2025,WH-BPR01,LOT-0860,285
1/31/2025,WH-BPR01,LOT-0937,976
1/31/2025,WH-BPR01,LOT-0129,1510
1/31/2025,WH-BPR01,LOT-1024,1493
1/31/2025,WH-BPR01,LOT-1098,1578
1/31/2025,WH-BPR01,LOT-0034,2333
1/31/2025,WH-BPR01,LOT-1056,142
1/31/2025,WH-BPR01,LOT-1178,2488
1/31/2025,WH-BPR01,LOT-0496,638
1/31/2025,WH-BPR01,LOT-0295,1852
1/31/2025,WH-BPR01,LOT-0597,1529
1/31/2025,WH-BPR01,LOT-0880,1533
1/31/2025,WH-BPR01,LOT-0004,1828
1/31/2025,WH-BPR01,LOT-0723,324
1/31/2025,WH-BPR01,LOT-0493,2360
1/31/2025,WH-BPR01,LOT-1169,573
1/31/2025,WH-BPR01,LOT-0854,2178
1/31/2025,WH-BPR01,LOT-0384,1513
1/31/2025,WH-BPR01,LOT-0176,1640
1/31/2025,WH-BPR01,LOT-1073,1297
1/31/2025,WH-BPR01,LOT-0739,1151
1/31/2025,WH-BPR01,LOT-0139,1032
1/31/2025,WH-BPR01,LOT-1078,474
1/31/2025,WH-BPR01,LOT-1115,116
1/31/2025,WH-BPR01,LOT-1040,772
1/31/2025,WH-BPR01,LOT-1135,2054
1/31/2025,WH-BPR01,LOT-0042,2130
1/31/2025,WH-BPR01,LOT-0800,1595
1/31/2025,WH-BPR01,LOT-0963,2310
1/31/2025,WH-BPR01,LOT-0090,492
1/31/2025,WH-BPR01,LOT-0793,1082
1/31/2025,WH-BPR01,LOT-0765,1076
1/31/2025,WH-BPR01,LOT-0520,1837
1/31/2025,WH-BPR01,LOT-0732,888
1/31/2025,WH-BPR01,LOT-0707,1179
1/31/2025,WH-BPR01,LOT-0494,2021
1/31/2025,WH-BPR01,LOT-0213,829
1/31/2025,WH-BPR01,LOT-1192,512
1/31/2025,WH-BPR01,LOT-0681,565
1/31/2025,WH-BPR01,LOT-0274,313
1/31/2025,WH-BPR01,LOT-0091,1861
1/31/2025,WH-BPR01,LOT-0722,717
1/31/2025,WH-BPR01,LOT-1119,1833
1/31/2025,WH-BPR01,LOT-0694,369
1/31/2025,WH-BPR01,LOT-0359,1319
1/31/2025,WH-BPR01,LOT-0952,1433
1/31/2025,WH-BPR01,LOT-0981,275
1/31/2025,WH-BPR01,LOT-0374,2262
1/31/2025,WH-BPR01,LOT-0277,2230
1/31/2025,WH-BPR01,LOT-0130,1199
1/31/2025,WH-BPR01,LOT-0938,1238
1/31/2025,WH-BPR01,LOT-0076,655
1/31/2025,WH-BPR01,LOT-0601,723
1/31/2025,WH-BPR01,LOT-0413,1490
1/31/2025,WH-BPR01,LOT-0409,2093
1/31/2025,WH-BPR01,LOT-0086,928
1/31/2025,WH-BPR01,LOT-0647,507
1/31/2025,WH-BPR01,LOT-0636,833
1/31/2025,WH-BPR01,LOT-0816,578
1/31/2025,WH-BPR01,LOT-1113,979
1/31/2025,WH-BPR01,LOT-0970,2033
1/31/2025,WH-BPR01,LOT-0519,117
1/31/2025,WH-BPR01,LOT-0075,1488
1/31/2025,WH-BPR01,LOT-0392,2279
1/31/2025,WH-BPR01,LOT-0586,2354
1/31/2025,WH-BPR01,LOT-0680,1521
1/31/2025,WH-BPR01,LOT-0560,1924
1/31/2025,WH-BPR01,LOT-0255,2269
1/31/2025,WH-BPR01,LOT-0754,541
1/31/2025,WH-BPR01,LOT-0895,363
1/31/2025,WH-MLG01,LOT-0634,2052
1/31/2025,WH-MLG01,LOT-0816,1273
1/31/2025,WH-MLG01,LOT-0981,2047
1/31/2025,WH-MLG01,LOT-1077,104
1/31/2025,WH-MLG01,LOT-0842,378
1/31/2025,WH-MLG01,LOT-0839,1620
1/31/2025,WH-MLG01,LOT-1178,2080
1/31/2025,WH-MLG01,LOT-0152,1882
1/31/2025,WH-MLG01,LOT-0257,996
1/31/2025,WH-MLG01,LOT-0650,891
1/31/2025,WH-MLG01,LOT-0922,2399
1/31/2025,WH-MLG01,LOT-0955,1455
1/31/2025,WH-MLG01,LOT-1060,209
1/31/2025,WH-MLG01,LOT-0706,217
1/31/2025,WH-MLG01,LOT-0263,1162
1/31/2025,WH-MLG01,LOT-1130,2037
1/31/2025,WH-MLG01,LOT-0373,2457
1/31/2025,WH-MLG01,LOT-0265,1937
1/31/2025,WH-MLG01,LOT-0887,1180
1/31/2025,WH-MLG01,LOT-1030,2208
1/31/2025,WH-MLG01,LOT-0114,43
1/31/2025,WH-MLG01,LOT-0255,450
1/31/2025,WH-MLG01,LOT-1062,1775
1/31/2025,WH-MLG01,LOT-0314,558
1/31/2025,WH-MLG01,LOT-0623,1093
1/31/2025,WH-MLG01,LOT-0338,1508
1/31/2025,WH-MLG01,LOT-0332,1661
1/31/2025,WH-MLG01,LOT-0661,1508
1/31/2025,WH-MLG01,LOT-0462,195
1/31/2025,WH-MLG01,LOT-0709,1650
1/31/2025,WH-MLG01,LOT-1063,219
1/31/2025,WH-MLG01,LOT-0582,2345
1/31/2025,WH-MLG01,LOT-0162,2311
1/31/2025,WH-MLG01,LOT-0514,807
1/31/2025,WH-MLG01,LOT-0403,1494
1/31/2025,WH-MLG01,LOT-1129,2276
1/31/2025,WH-MLG01,LOT-0563,1192
1/31/2025,WH-MLG01,LOT-0621,311
1/31/2025,WH-MLG01,LOT-1093,1592
1/31/2025,WH-MLG01,LOT-0192,2075
1/31/2025,WH-MLG01,LOT-0346,1854
1/31/2025,WH-MLG01,LOT-1190,2262
1/31/2025,WH-MLG01,LOT-0316,1155
1/31/2025,WH-MLG01,LOT-0351,496
1/31/2025,WH-MLG01,LOT-0692,537
1/31/2025,WH-MLG01,LOT-1155,406
1/31/2025,WH-MLG01,LOT-0085,1623
1/31/2025,WH-MLG01,LOT-0059,1538
1/31/2025,WH-MLG01,LOT-0167,1398
1/31/2025,WH-MLG01,LOT-0094,2294
1/31/2025,WH-MLG01,LOT-1182,1507
1/31/2025,WH-MLG01,LOT-0543,600
1/31/2025,WH-MLG01,LOT-0432,825
1/31/2025,WH-MLG01,LOT-1172,2477
1/31/2025,WH-MLG01,LOT-0854,2095
1/31/2025,WH-MLG01,LOT-0063,1654
1/31/2025,WH-MLG01,LOT-1020,2058
1/31/2025,WH-MLG01,LOT-1118,174
1/31/2025,WH-MLG01,LOT-0594,195
1/31/2025,WH-MLG01,LOT-0619,169
1/31/2025,WH-MLG01,LOT-0990,571
1/31/2025,WH-MLG01,LOT-0502,1374
1/31/2025,WH-MLG01,LOT-0832,1950
1/31/2025,WH-MLG01,LOT-0610,2137
1/31/2025,WH-MLG01,LOT-0929,1881
1/31/2025,WH-MLG01,LOT-0150,620
1/31/2025,WH-MLG01,LOT-0123,2493
1/31/2025,WH-MLG01,LOT-0324,2121
1/31/2025,WH-MLG01,LOT-0901,582
1/31/2025,WH-MLG01,LOT-0852,1353
1/31/2025,WH-MLG01,LOT-0992,1314
1/31/2025,WH-MLG01,LOT-0952,675
1/31/2025,WH-MLG01,LOT-0418,1619
1/31/2025,WH-MLG01,LOT-0697,1235
1/31/2025,WH-MLG01,LOT-0295,2441
1/31/2025,WH-MLG01,LOT-0641,1387
1/31/2025,WH-MLG01,LOT-0654,2087
1/31/2025,WH-MLG01,LOT-0708,2097
1/31/2025,WH-MLG01,LOT-0817,2190
1/31/2025,WH-MLG01,LOT-0268,2016
1/31/2025,WH-MLG01,LOT-0759,2315
1/31/2025,WH-MLG01,LOT-1055,1237
1/31/2025,WH-MLG01,LOT-1151,1955
1/31/2025,WH-MLG01,LOT-0218,78
1/31/2025,WH-MLG01,LOT-0496,1518
1/31/2025,WH-MLG01,LOT-0956,1366
1/31/2025,WH-MLG01,LOT-0251,458
1/31/2025,WH-MLG01,LOT-0548,1716
1/31/2025,WH-MLG01,LOT-0921,2400
1/31/2025,WH-MLG01,LOT-0508,1270
1/31/2025,WH-MLG01,LOT-0289,119
1/31/2025,WH-MLG01,LOT-0199,2454
1/31/2025,WH-MLG01,LOT-0104,1953
1/31/2025,WH-MLG01,LOT-0595,1097
1/31/2025,WH-MLG01,LOT-0787,2379
1/31/2025,WH-MLG01,LOT-0857,2375
1/31/2025,WH-MLG01,LOT-0509,942
1/31/2025,WH-MLG01,LOT-0328,220
1/31/2025,WH-MLG01,LOT-0671,2400
1/31/2025,WH-MLG01,LOT-1184,1977
1/31/2025,WH-MLG01,LOT-0389,708
1/31/2025,WH-MLG01,LOT-0327,2157
1/31/2025,WH-MLG01,LOT-1021,1567
1/31/2025,WH-MLG01,LOT-0957,615
1/31/2025,WH-SLO01,LOT-0497,1103
1/31/2025,WH-SLO01,LOT-0065,1360
1/31/2025,WH-SLO01,LOT-1173,1246
1/31/2025,WH-SLO01,LOT-0226,2395
1/31/2025,WH-SLO01,LOT-0391,2356
1/31/2025,WH-SLO01,LOT-0039,56
1/31/2025,WH-SLO01,LOT-0904,1081
1/31/2025,WH-SLO01,LOT-0643,1482
1/31/2025,WH-SLO01,LOT-0858,977
1/31/2025,WH-SLO01,LOT-0311,264
1/31/2025,WH-SLO01,LOT-0846,494
1/31/2025,WH-SLO01,LOT-0418,1916
1/31/2025,WH-SLO01,LOT-0841,1266
1/31/2025,WH-SLO01,LOT-1028,664
1/31/2025,WH-SLO01,LOT-0966,1670
1/31/2025,WH-SLO01,LOT-0128,2068
1/31/2025,WH-SLO01,LOT-0283,1283
1/31/2025,WH-SLO01,LOT-1063,490
1/31/2025,WH-SLO01,LOT-0425,1218
1/31/2025,WH-SLO01,LOT-1149,1515
1/31/2025,WH-SLO01,LOT-0666,914
1/31/2025,WH-SLO01,LOT-0980,907
1/31/2025,WH-SLO01,LOT-1077,557
1/31/2025,WH-SLO01,LOT-0772,1968
1/31/2025,WH-SLO01,LOT-0355,637
1/31/2025,WH-SLO01,LOT-0942,1873
1/31/2025,WH-SLO01,LOT-1092,2491
1/31/2025,WH-SLO01,LOT-0702,1540
1/31/2025,WH-SLO01,LOT-1119,1713
1/31/2025,WH-SLO01,LOT-0726,2259
1/31/2025,WH-SLO01,LOT-0542,1938
1/31/2025,WH-SLO01,LOT-0992,2211
1/31/2025,WH-SLO01,LOT-0394,904
1/31/2025,WH-SLO01,LOT-0505,1023
1/31/2025,WH-SLO01,LOT-0572,2450
1/31/2025,WH-SLO01,LOT-1143,345
1/31/2025,WH-SLO01,LOT-0612,2162
1/31/2025,WH-SLO01,LOT-0461,1839
1/31/2025,WH-SLO01,LOT-0610,2173
1/31/2025,WH-SLO01,LOT-0592,1491
1/31/2025,WH-SLO01,LOT-1002,329
1/31/2025,WH-SLO01,LOT-0650,2320
1/31/2025,WH-SLO01,LOT-0983,469
1/31/2025,WH-SLO01,LOT-0715,262
1/31/2025,WH-SLO01,LOT-1148,2253
1/31/2025,WH-SLO01,LOT-0561,2080
1/31/2025,WH-SLO01,LOT-0590,838
1/31/2025,WH-SLO01,LOT-0250,2355
1/31/2025,WH-SLO01,LOT-1175,2208
1/31/2025,WH-SLO01,LOT-1113,623
1/31/2025,WH-SLO01,LOT-0778,683
1/31/2025,WH-SLO01,LOT-0809,1353
1/31/2025,WH-SLO01,LOT-0707,2141
1/31/2025,WH-SLO01,LOT-0300,1819
1/31/2025,WH-SLO01,LOT-0595,486
1/31/2025,WH-SLO01,LOT-0087,851
1/31/2025,WH-SLO01,LOT-0162,2398
1/31/2025,WH-SLO01,LOT-0710,2012
1/31/2025,WH-SLO01,LOT-0906,382
1/31/2025,WH-SLO01,LOT-0526,2100
1/31/2025,WH-SLO01,LOT-0982,1834
1/31/2025,WH-SLO01,LOT-0439,237
1/31/2025,WH-SLO01,LOT-0414,1867
1/31/2025,WH-SLO01,LOT-1104,550
1/31/2025,WH-SLO01,LOT-0556,2112
1/31/2025,WH-SLO01,LOT-1152,1711
1/31/2025,WH-SLO01,LOT-0557,1881
1/31/2025,WH-SLO01,LOT-0282,2319
1/31/2025,WH-SLO01,LOT-0224,246
1/31/2025,WH-SLO01,LOT-0491,2298
1/31/2025,WH-SLO01,LOT-0104,1903
1/31/2025,WH-SLO01,LOT-1088,1272
1/31/2025,WH-SLO01,LOT-0463,99
1/31/2025,WH-SLO01,LOT-0477,1631
1/31/2025,WH-SLO01,LOT-0108,1052
1/31/2025,WH-SLO01,LOT-0206,22
1/31/2025,WH-SLO01,LOT-0847,902
1/31/2025,WH-SLO01,LOT-0677,2378
1/31/2025,WH-SLO01,LOT-0968,309
1/31/2025,WH-SLO01,LOT-0011,195
1/31/2025,WH-SLO01,LOT-1128,1745
1/31/2025,WH-SLO01,LOT-0324,1421
1/31/2025,WH-SLO01,LOT-0834,271
1/31/2025,WH-SLO01,LOT-0975,2226
1/31/2025,WH-SLO01,LOT-0978,256
1/31/2025,WH-SLO01,LOT-0409,292
1/31/2025,WH-SLO01,LOT-0589,1943
1/31/2025,WH-SLO01,LOT-0658,139
1/31/2025,WH-SLO01,LOT-0585,1185
1/31/2025,WH-SLO01,LOT-0122,1684
1/31/2025,WH-SLO01,LOT-0184,747
1/31/2025,WH-SLO01,LOT-1176,564
1/31/2025,WH-SLO01,LOT-0476,1731
1/31/2025,WH-SLO01,LOT-1096,1543
1/31/2025,WH-SLO01,LOT-0077,1576
1/31/2025,WH-SLO01,LOT-0359,1847
1/31/2025,WH-SLO01,LOT-0856,1556
1/31/2025,WH-SLO01,LOT-0361,1548
1/31/2025,WH-SLO01,LOT-0075,338
1/31/2025,WH-SLO01,LOT-0814,2218
1/31/2025,WH-SLO01,LOT-1015,554
1/31/2025,WH-SLO01,LOT-0382,1434
1/31/2025,WH-SLO01,LOT-0593,495
1/31/2025,WH-SLO01,LOT-0019,741
1/31/2025,WH-SLO01,LOT-1164,2210
1/31/2025,WH-SLO01,LOT-0220,1619
1/31/2025,WH-SLO01,LOT-0687,2176
1/31/2025,WH-SLO01,LOT-0583,531
1/31/2025,WH-SLO01,LOT-0931,922
1/31/2025,WH-SLO01,LOT-1074,24
1/31/2025,WH-SLO01,LOT-1012,103
1/31/2025,WH-SLO01,LOT-0275,1232
1/31/2025,WH-SLO01,LOT-1033,1906
1/31/2025,WH-SLO01,LOT-0959,2240
1/31/2025,WH-SLO01,LOT-0559,1747
1/31/2025,WH-SLO01,LOT-0395,2188
1/31/2025,WH-SLO01,LOT-0231,1563
1/31/2025,WH-SLO01,LOT-0678,950
1/31/2025,WH-SLO01,LOT-0333,1023
1/31/2025,WH-SLO01,LOT-0940,1896
1/31/2025,WH-SLO01,LOT-0527,1427
1/31/2025,WH-SLO01,LOT-0029,645
1/31/2025,WH-SLO01,LOT-0691,1139
1/31/2025,WH-SLO01,LOT-0605,782
1/31/2025,WH-SLO01,LOT-1163,472
1/31/2025,WH-SLO01,LOT-0396,141
1/31/2025,WH-SLO01,LOT-0360,1727
1/31/2025,WH-SLO01,LOT-0831,74
1/31/2025,WH-SLO01,LOT-0876,995
1/31/2025,WH-SLO01,LOT-1056,854
1/31/2025,WH-SLO01,LOT-0672,285
1/31/2025,WH-SLO01,LOT-0178,423
