Sales_Date,Branch_ID,Lot_ID,Sales_Qty,Sales_Value
2025-01,WH-TNG01,LOT-0091,74,34513600
2025-01,WH-TNG01,LOT-0722,236,62823200
2025-01,WH-TNG01,LOT-1119,370,144189000
2025-01,WH-TNG01,LOT-0694,49,9520700
2025-01,WH-TNG01,LOT-0359,168,20496000
2025-01,WH-TNG01,LOT-0952,368,93361600
2025-01,WH-TNG01,LOT-0981,282,101153400
2025-01,WH-TNG01,LOT-0374,158,60766800
2025-01,WH-TNG01,LOT-0277,369,136530000
2025-01,WH-TNG01,LOT-0130,363,42579900
2025-01,WH-TNG01,LOT-0938,190,108319000
2025-01,WH-TNG01,LOT-0076,67,40896800
2025-01,WH-TNG01,LOT-0601,76,13026400
2025-01,WH-TNG01,LOT-0413,257,126161300
2025-01,WH-TNG01,LOT-0409,288,137491200
2025-01,WH-TNG01,LOT-0086,244,28108800
2025-01,WH-TNG01,LOT-0647,287,74907000
2025-01,WH-TNG01,LOT-0636,49,10108700
2025-01,WH-TNG01,LOT-1056,208,29910400
2025-01,WH-TNG01,LOT-0816,373,105484400
2025-01,WH-TNG01,LOT-1113,215,89569000
2025-01,WH-TNG01,LOT-0970,299,119719600
2025-01,WH-TNG01,LOT-0519,167,42150800
2025-01,WH-TNG01,LOT-0075,235,129226500
2025-01,WH-TNG01,LOT-0392,269,17054600
2025-01,WH-TNG01,LOT-0586,287,137243400
2025-01,WH-TNG01,LOT-0098,98,44942800
2025-01,WH-TNG01,LOT-0680,71,37970800
2025-01,WH-TNG01,LOT-0560,33,4293300
2025-01,WH-TNG01,LOT-0255,270,44712000
2025-01,WH-TNG01,LOT-0754,89,28035000
2025-01,WH-TNG01,LOT-0895,368,56340800
2025-01,WH-TNG01,LOT-0820,270,83079000
2025-01,WH-TNG01,LOT-0901,45,11988000
2025-01,WH-TNG01,LOT-0792,330,119592000
2025-01,WH-TNG01,LOT-0695,145,24360000
2025-01,WH-TNG01,LOT-0383,160,45920000
2025-01,WH-TNG01,LOT-1017,52,26988000
2025-01,WH-TNG01,LOT-1019,91,48111700
2025-01,WH-TNG01,LOT-0753,302,94979000
2025-01,WH-TNG01,LOT-1064,342,60363000
2025-01,WH-TNG01,LOT-0547,314,75768200
2025-01,WH-TNG01,LOT-0170,293,13067800
2025-01,WH-TNG01,LOT-0870,19,8821700
2025-01,WH-TNG01,LOT-0162,333,17382600
2025-01,WH-TNG01,LOT-0882,140,67788000
2025-01,WH-TNG01,LOT-0370,397,150105700
2025-01,WH-TNG01,LOT-1118,321,130261800
2025-01,WH-TNG01,LOT-0602,259,50841700
2025-01,WH-TNG01,LOT-0658,284,25276000
2025-01,WH-TNG01,LOT-0211,159,37619400
2025-01,WH-TNG01,LOT-0164,355,17182000
2025-01,WH-TNG01,LOT-0672,237,117006900
2025-01,WH-TNG01,LOT-0606,35,5894000
2025-01,WH-TNG01,LOT-0628,217,79725800
2025-01,WH-TNG01,LOT-0914,109,16709700
2025-01,WH-TNG01,LOT-0873,78,30607200
2025-01,WH-TNG01,LOT-0342,372,140727600
2025-01,WH-TNG01,LOT-0910,181,55983300
2025-01,WH-TNG01,LOT-0720,71,29386900
2025-01,WH-TNG01,LOT-0916,268,43067600
2025-01,WH-TNG01,LOT-0087,168,17203200
2025-01,WH-TNG01,LOT-0723,67,18224000
2025-01,WH-TNG01,LOT-0891,131,19676200
2025-01,WH-TNG01,LOT-0563,30,11277000
2025-01,WH-TNG01,LOT-0118,201,11316300
2025-01,WH-TNG01,LOT-0154,219,106784400
2025-01,WH-TNG01,LOT-0832,86,20992600
2025-01,WH-BPR01,LOT-0641,318,98007600
2025-01,WH-BPR01,LOT-0389,381,111899700
2025-01,WH-BPR01,LOT-0327,366,41431200
2025-01,WH-BPR01,LOT-1021,111,56610000
2025-01,WH-BPR01,LOT-1055,344,44582400
2025-01,WH-BPR01,LOT-0957,197,52855100
2025-01,WH-BPR01,LOT-1022,93,46425600
2025-01,WH-BPR01,LOT-0632,277,60801500
2025-01,WH-BPR01,LOT-1019,186,100049400
2025-01,WH-BPR01,LOT-0048,374,93313000
2025-01,WH-BPR01,LOT-0185,359,73918100
2025-01,WH-BPR01,LOT-0806,252,97398000
2025-01,WH-BPR01,LOT-1036,131,14003900
2025-01,WH-BPR01,LOT-0937,157,84167700
2025-01,WH-BPR01,LOT-0494,157,15134800
2025-01,WH-BPR01,LOT-0441,365,34164000
2025-01,WH-BPR01,LOT-1195,365,103076000
2025-01,WH-BPR01,LOT-0723,250,69200000
2025-01,WH-BPR01,LOT-0100,374,154611600
2025-01,WH-BPR01,LOT-0104,67,3685000
2025-01,WH-BPR01,LOT-0577,283,80966300
2025-01,WH-BPR01,LOT-1014,207,114574500
2025-01,WH-BPR01,LOT-0964,400,187240000
2025-01,WH-BPR01,LOT-0586,153,64229400
2025-01,WH-BPR01,LOT-1100,370,28823000
2025-01,WH-BPR01,LOT-0017,231,11342100
2025-01,WH-BPR01,LOT-0221,387,177168600
2025-01,WH-BPR01,LOT-0883,108,54183600
2025-01,WH-BPR01,LOT-0275,143,55298100
2025-01,WH-BPR01,LOT-0542,361,85845800
2025-01,WH-BPR01,LOT-0750,60,14538000
2025-01,WH-BPR01,LOT-0826,305,25193000
2025-01,WH-BPR01,LOT-0093,30,13491000
2025-01,WH-BPR01,LOT-0821,276,22742400
2025-01,WH-BPR01,LOT-0105,124,6076000
2025-01,WH-BPR01,LOT-1168,216,7128000
2025-01,WH-BPR01,LOT-1151,246,126493200
2025-01,WH-BPR01,LOT-0399,399,24139500
2025-01,WH-BPR01,LOT-0743,286,74445800
2025-01,WH-BPR01,LOT-1134,85,44812000
2025-01,WH-BPR01,LOT-0592,248,93322400
2025-01,WH-BPR01,LOT-0151,107,58058200
2025-01,WH-BPR01,LOT-0792,152,48366400
2025-01,WH-BPR01,LOT-1033,335,34069500
2025-01,WH-BPR01,LOT-0923,398,95679200
2025-01,WH-BPR01,LOT-1127,298,134636400
2025-01,WH-BPR01,LOT-0573,383,117695900
2025-01,WH-BPR01,LOT-0244,24,768000
2025-01,WH-BPR01,LOT-0264,94,40100400
2025-01,WH-BPR01,LOT-0199,95,57418000
2025-01,WH-BPR01,LOT-0807,23,10499500
2025-01,WH-BPR01,LOT-0765,208,17180800
2025-01,WH-BPR01,LOT-0695,100,19920000
2025-01,WH-BPR01,LOT-1143,153,44232300
2025-01,WH-BPR01,LOT-0749,9,2038500
2025-01,WH-BPR01,LOT-0296,313,50173900
2025-01,WH-BPR01,LOT-0408,176,79006400
2025-01,WH-BPR01,LOT-1043,333,23310000
2025-01,WH-BPR01,LOT-0823,257,24312200
2025-01,WH-BPR01,LOT-1025,73,39471100
2025-01,WH-BPR01,LOT-0083,244,25156400
2025-01,WH-BPR01,LOT-0080,62,33114200
2025-01,WH-BPR01,LOT-0281,379,110289000
2025-01,WH-BPR01,LOT-0683,136,37168800
2025-01,WH-BPR01,LOT-0971,12,5181600
2025-01,WH-BPR01,LOT-1064,156,27206400
2025-01,WH-BPR01,LOT-0936,392,208661600
2025-01,WH-BPR01,LOT-0306,317,79313400
2025-01,WH-BPR01,LOT-1056,212,29489200
2025-01,WH-BPR01,LOT-0287,268,75817200
2025-01,WH-BPR01,LOT-0672,210,117978000
2025-01,WH-BPR01,LOT-0653,99,10147500
2025-01,WH-BPR01,LOT-0333,249,27116100
2025-01,WH-BPR01,LOT-0805,132,48879600
2025-01,WH-BPR01,LOT-0613,201,72842400
2025-01,WH-BPR01,LOT-0689,390,96876000
2025-01,WH-BPR01,LOT-1039,173,18580200
2025-01,WH-BPR01,LOT-1044,375,26400000
2025-01,WH-BPR01,LOT-1091,138,12185400
2025-01,WH-BPR01,LOT-1004,359,53455100
2025-01,WH-BPR01,LOT-1153,346,178639800
2025-01,WH-BPR01,LOT-0614,162,57720600
2025-01,WH-BPR01,LOT-0973,356,146529600
2025-01,WH-BPR01,LOT-0035,365,100776500
2025-01,WH-BPR01,LOT-0755,358,111624400
2025-01,WH-BPR01,LOT-0679,156,82258800
2025-01,WH-BPR01,LOT-0225,118,51046800
2025-01,WH-BPR01,LOT-0854,73,16702400
2025-01,WH-BPR01,LOT-1196,237,70602300
2025-01,WH-BPR01,LOT-0631,315,69615000
2025-01,WH-BPR01,LOT-0055,364,58349200
2025-01,WH-BPR01,LOT-0972,246,106665600
2025-01,WH-BPR01,LOT-0544,345,92115000
2025-01,WH-BPR01,LOT-1185,395,203938500
2025-01,WH-BPR01,LOT-1183,391,217513300
2025-01,WH-BPR01,LOT-0467,46,14278400
2025-01,WH-BPR01,LOT-0106,275,15537500
2025-01,WH-BPR01,LOT-0984,44,17960800
2025-01,WH-BPR01,LOT-0350,62,22134000
2025-01,WH-BPR01,LOT-1074,285,55204500
2025-01,WH-BPR01,LOT-0779,108,26978400
2025-01,WH-BPR01,LOT-0303,81,17520300
2025-01,WH-BPR01,LOT-0497,271,24417100
2025-01,WH-BPR01,LOT-0065,353,40559700
2025-01,WH-BPR01,LOT-1173,303,40783800
2025-01,WH-BPR01,LOT-0226,266,120897000
2025-01,WH-BPR01,LOT-0391,33,2141700
2025-01,WH-BPR01,LOT-0039,267,68512200
2025-01,WH-BPR01,LOT-0904,293,74715000
2025-01,WH-BPR01,LOT-0643,241,70709400
2025-01,WH-BPR01,LOT-0858,162,38993400
2025-01,WH-BPR01,LOT-0311,207,68806800
2025-01,WH-BPR01,LOT-0846,6,2080200
2025-01,WH-BPR01,LOT-0418,301,149386300
2025-01,WH-BPR01,LOT-0841,221,70476900
2025-01,WH-BPR01,LOT-1028,37,18792300
2025-01,WH-MLG01,LOT-0142,168,43713600
2025-01,WH-MLG01,LOT-0967,214,87183600
2025-01,WH-MLG01,LOT-0065,197,22536800
2025-01,WH-MLG01,LOT-0588,280,129360000
2025-01,WH-MLG01,LOT-0838,120,26316000
2025-01,WH-MLG01,LOT-0369,367,126431500
2025-01,WH-MLG01,LOT-0278,242,93242600
2025-01,WH-MLG01,LOT-0861,292,145941600
2025-01,WH-MLG01,LOT-0767,218,17178400
2025-01,WH-MLG01,LOT-0784,73,3861700
2025-01,WH-MLG01,LOT-0919,135,20074500
2025-01,WH-MLG01,LOT-0774,336,75331200
2025-01,WH-MLG01,LOT-0770,235,19646000
2025-01,WH-MLG01,LOT-0165,52,2589600
2025-01,WH-MLG01,LOT-1105,102,36771000
2025-01,WH-MLG01,LOT-0273,198,72725400
2025-01,WH-MLG01,LOT-0713,313,110895900
2025-01,WH-MLG01,LOT-0243,42,1155000
2025-01,WH-MLG01,LOT-0366,394,149444200
2025-01,WH-MLG01,LOT-1101,348,140244000
2025-01,WH-MLG01,LOT-0805,250,96975000
2025-01,WH-MLG01,LOT-1084,175,72835000
2025-01,WH-MLG01,LOT-0261,12,4893600
2025-01,WH-MLG01,LOT-0457,102,62730000
2025-01,WH-MLG01,LOT-0008,65,9028500
2025-01,WH-MLG01,LOT-0047,391,93566300
2025-01,WH-MLG01,LOT-0612,129,51548400
2025-01,WH-MLG01,LOT-0949,365,187318000
2025-01,WH-MLG01,LOT-1116,127,50622200
2025-01,WH-MLG01,LOT-0869,149,73963600
2025-01,WH-MLG01,LOT-1090,278,124460600
2025-01,WH-MLG01,LOT-0777,162,37859400
2025-01,WH-MLG01,LOT-0471,267,108268500
2025-01,WH-MLG01,LOT-0507,243,15017400
2025-01,WH-MLG01,LOT-0944,374,203343800
2025-01,WH-MLG01,LOT-0709,168,86419200
2025-01,WH-MLG01,LOT-0318,194,65319800
2025-01,WH-MLG01,LOT-0565,28,11158000
2025-01,WH-MLG01,LOT-0387,118,34751000
2025-01,WH-MLG01,LOT-0232,13,3624400
2025-01,WH-MLG01,LOT-0066,304,37878400
2025-01,WH-MLG01,LOT-0859,218,47960000
2025-01,WH-MLG01,LOT-0033,105,26449500
2025-01,WH-MLG01,LOT-0493,199,18407500
2025-01,WH-MLG01,LOT-0423,130,18772000
2025-01,WH-MLG01,LOT-0138,340,87584000
2025-01,WH-MLG01,LOT-0207,177,72446100
2025-01,WH-MLG01,LOT-0069,255,34323000
2025-01,WH-MLG01,LOT-0915,333,55511100
2025-01,WH-MLG01,LOT-0100,240,96912000
2025-01,WH-MLG01,LOT-0502,185,11618000
2025-01,WH-MLG01,LOT-0091,373,163523200
2025-01,WH-MLG01,LOT-0824,99,9414900
2025-01,WH-MLG01,LOT-0899,282,50534400
2025-01,WH-MLG01,LOT-0480,35,13198500
2025-01,WH-MLG01,LOT-1106,43,18722200
2025-01,WH-MLG01,LOT-0445,347,31334100
2025-01,WH-MLG01,LOT-0116,8,410400
2025-01,WH-MLG01,LOT-0287,327,90579000
2025-01,WH-MLG01,LOT-1032,367,38131300
2025-01,WH-MLG01,LOT-0593,116,43917600
2025-01,WH-MLG01,LOT-1180,196,23990400
2025-01,WH-MLG01,LOT-0654,331,31908400
2025-01,WH-MLG01,LOT-1183,320,189664000
2025-01,WH-MLG01,LOT-0657,342,31771800
2025-01,WH-MLG01,LOT-0486,8,1691200
2025-01,WH-MLG01,LOT-0619,215,74046000
2025-01,WH-MLG01,LOT-0294,276,50508000
2025-01,WH-MLG01,LOT-1068,279,52786800
2025-01,WH-MLG01,LOT-0453,13,7290400
2025-01,WH-MLG01,LOT-0847,362,123695400
2025-01,WH-MLG01,LOT-0616,96,33792000
2025-01,WH-MLG01,LOT-0564,54,21346200
2025-01,WH-MLG01,LOT-0125,128,13644800
2025-01,WH-MLG01,LOT-1141,274,69568600
2025-01,WH-MLG01,LOT-0359,186,20832000
2025-01,WH-MLG01,LOT-0875,208,77438400
2025-01,WH-MLG01,LOT-1139,212,113017200
2025-01,WH-MLG01,LOT-1016,129,73813800
2025-01,WH-MLG01,LOT-0097,120,49908000
2025-01,WH-MLG01,LOT-0706,46,22466400
2025-01,WH-MLG01,LOT-0781,337,19242700
2025-01,WH-MLG01,LOT-1075,52,9100000
2025-01,WH-SLO01,LOT-1132,297,160409700
2025-01,WH-SLO01,LOT-0975,355,142355000
2025-01,WH-SLO01,LOT-0115,76,3777200
2025-01,WH-SLO01,LOT-0020,142,6730800
2025-01,WH-SLO01,LOT-0351,37,4051500
2025-01,WH-SLO01,LOT-0170,146,7095600
2025-01,WH-SLO01,LOT-1024,252,134442000
2025-01,WH-SLO01,LOT-0889,189,84067200
2025-01,WH-SLO01,LOT-0679,131,74368700
2025-01,WH-SLO01,LOT-1159,258,147705000
2025-01,WH-SLO01,LOT-0196,105,57634500
2025-01,WH-SLO01,LOT-1082,74,30806200
2025-01,WH-SLO01,LOT-0088,207,21631500
2025-01,WH-SLO01,LOT-0471,322,117787600
2025-01,WH-SLO01,LOT-0433,173,66864500
2025-01,WH-SLO01,LOT-1161,225,8212500
2025-01,WH-SLO01,LOT-0974,338,152911200
2025-01,WH-SLO01,LOT-0556,74,8621000
2025-01,WH-SLO01,LOT-0096,313,148675000
2025-01,WH-SLO01,LOT-0153,107,54848200
2025-01,WH-SLO01,LOT-0575,95,30618500
2025-01,WH-SLO01,LOT-1113,168,63319200
2025-01,WH-SLO01,LOT-1155,360,207792000
2025-01,WH-SLO01,LOT-0068,299,38810200
2025-01,WH-SLO01,LOT-0368,171,62021700
2025-01,WH-SLO01,LOT-0645,206,56670600
2025-01,WH-SLO01,LOT-0033,293,71697100
2025-01,WH-SLO01,LOT-0425,284,38254800
2025-01,WH-SLO01,LOT-0296,398,70286800
2025-01,WH-SLO01,LOT-0816,377,106238600
2025-01,WH-SLO01,LOT-0158,367,177407800
2025-01,WH-SLO01,LOT-0613,154,63232400
2025-01,WH-SLO01,LOT-0333,40,4824000
2025-01,WH-SLO01,LOT-0493,214,20223000
2025-01,WH-SLO01,LOT-0797,76,25832400
2025-01,WH-SLO01,LOT-1108,128,48294400
2025-01,WH-SLO01,LOT-0680,83,47061000
2025-01,WH-SLO01,LOT-0787,198,9761400
2025-01,WH-SLO01,LOT-0287,311,90905300
2025-01,WH-SLO01,LOT-0161,210,10458000
2025-01,WH-SLO01,LOT-1026,359,177633200
2025-01,WH-SLO01,LOT-0709,23,11548300
2025-01,WH-SLO01,LOT-0110,189,10659600
2025-01,WH-SLO01,LOT-0201,279,122704200
2025-01,WH-SLO01,LOT-0896,48,7156800
2025-01,WH-SLO01,LOT-0476,132,51176400
2025-01,WH-SLO01,LOT-0156,186,89038200
2025-01,WH-SLO01,LOT-0698,318,52438200
2025-01,WH-SLO01,LOT-0813,335,98724500
2025-01,WH-SLO01,LOT-0669,209,43618300
2025-01,WH-SLO01,LOT-0061,174,23420400
2025-01,WH-SLO01,LOT-0560,225,25087500
2025-01,WH-SLO01,LOT-0923,55,13739000
2025-01,WH-SLO01,LOT-1005,266,44129400
2025-01,WH-SLO01,LOT-0468,290,91060000
2025-01,WH-SLO01,LOT-0729,299,80490800
2025-01,WH-SLO01,LOT-1133,196,102978400
2025-01,WH-SLO01,LOT-0769,400,32320000
2025-01,WH-SLO01,LOT-0885,358,168009400
2025-01,WH-SLO01,LOT-0381,181,56037600
2025-01,WH-SLO01,LOT-1200,252,65394000
2025-01,WH-SLO01,LOT-0779,217,58112600
2025-01,WH-SLO01,LOT-0176,48,25108800
2025-01,WH-SLO01,LOT-0605,378,63428400
2025-01,WH-SLO01,LOT-0505,164,10692800
2025-01,WH-SLO01,LOT-0151,110,56892000
2025-01,WH-SLO01,LOT-0169,183,9003600
2025-01,WH-SLO01,LOT-0549,229,59883500
2025-01,WH-SLO01,LOT-0316,236,79579200
2025-01,WH-SLO01,LOT-0798,158,47226200
2025-01,WH-SLO01,LOT-0649,368,95753600
2025-01,WH-SLO01,LOT-0739,180,104922000
2025-01,WH-SLO01,LOT-0219,351,88627500
2025-01,WH-SLO01,LOT-0188,384,78681600
2025-01,WH-SLO01,LOT-0011,94,4512000
2025-01,WH-SLO01,LOT-0632,174,40002600
2025-01,WH-SLO01,LOT-0911,241,36077700
2025-01,WH-SLO01,LOT-0738,212,123108400
2025-01,WH-SLO01,LOT-0553,100,12520000
2025-01,WH-SLO01,LOT-0210,226,95326800
2025-01,WH-SLO01,LOT-0272,382,138627800
2025-01,WH-SLO01,LOT-0179,106,59678000
2025-01,WH-SLO01,LOT-0384,224,61308800
2025-01,WH-SLO01,LOT-0883,365,161001500
2025-01,WH-SLO01,LOT-0920,147,24563700
2025-01,WH-SLO01,LOT-1141,37,10075100
2025-01,WH-SLO01,LOT-1137,279,140141700
2025-01,WH-SLO01,LOT-1050,171,11097900
2025-01,WH-SLO01,LOT-0836,63,13702500
2025-01,WH-SLO01,LOT-0212,255,60919500
2025-01,WH-SLO01,LOT-0054,332,50596800
2025-01,WH-SLO01,LOT-0184,203,45005100
2025-01,WH-SLO01,LOT-0725,305,80123500
2025-01,WH-SLO01,LOT-1136,185,106708000
2025-01,WH-SLO01,LOT-0191,321,165539700
2025-01,WH-SLO01,LOT-0665,349,69171800
2025-01,WH-SLO01,LOT-0789,157,9247300
2025-01,WH-SLO01,LOT-0026,307,81447100
2025-01,WH-SLO01,LOT-0598,73,26513600
2025-01,WH-SLO01,LOT-0848,127,40144700
2025-01,WH-SLO01,LOT-0795,98,31536400
2025-01,WH-SLO01,LOT-0174,77,43913100
2025-01,WH-SLO01,LOT-1146,219,59852700
2025-01,WH-SLO01,LOT-0498,299,26611000
2025-01,WH-YOG01,LOT-0997,300,72930000
2025-01,WH-YOG01,LOT-1101,326,127433400
2025-01,WH-YOG01,LOT-0355,236,25322800
2025-01,WH-YOG01,LOT-1137,398,195656800
2025-01,WH-YOG01,LOT-0342,268,110952000
2025-01,WH-YOG01,LOT-1003,360,61992000
2025-01,WH-YOG01,LOT-0592,193,72278500
2025-01,WH-YOG01,LOT-0288,254,71856600
2025-01,WH-YOG01,LOT-0384,6,1812000
2025-01,WH-YOG01,LOT-0645,380,98382000
2025-01,WH-YOG01,LOT-0924,239,64673400
2025-01,WH-YOG01,LOT-0110,362,19005000
2025-01,WH-YOG01,LOT-0736,37,22214800
2025-01,WH-YOG01,LOT-0020,208,9297600
2025-01,WH-YOG01,LOT-0993,224,56604800
2025-01,WH-YOG01,LOT-0280,258,86971800
2025-01,WH-YOG01,LOT-0400,150,9495000
2025-01,WH-YOG01,LOT-0787,300,14970000
2025-01,WH-YOG01,LOT-1151,253,150661500
2025-01,WH-YOG01,LOT-1036,354,41878200
2025-01,WH-YOG01,LOT-1014,28,13300000
2025-01,WH-YOG01,LOT-0838,240,49344000
2025-01,WH-YOG01,LOT-1008,85,13243000
2025-01,WH-YOG01,LOT-0852,5,1268500
2025-01,WH-YOG01,LOT-0910,224,59046400
2025-01,WH-YOG01,LOT-1001,357,61154100
2025-01,WH-YOG01,LOT-0343,337,127015300
2025-01,WH-YOG01,LOT-0170,145,6554000
2025-01,WH-YOG01,LOT-1158,189,100529100
2025-01,WH-YOG01,LOT-0064,195,24726000
2025-01,WH-YOG01,LOT-0452,337,175577000
2025-01,WH-YOG01,LOT-0599,207,80336700
2025-01,WH-YOG01,LOT-0067,376,48015200
2025-01,WH-YOG01,LOT-0563,124,48037600
2025-01,WH-YOG01,LOT-0461,51,16422000
2025-01,WH-YOG01,LOT-1102,5,1870000
2025-01,WH-YOG01,LOT-0345,44,15967600
2025-01,WH-YOG01,LOT-0937,120,68568000
2025-01,WH-YOG01,LOT-1159,232,116788800
2025-01,WH-YOG01,LOT-1015,361,181077600
2025-01,WH-YOG01,LOT-1126,66,34848000
2025-01,WH-YOG01,LOT-1047,221,15956200
2025-01,WH-YOG01,LOT-0232,249,66483000
2025-01,WH-YOG01,LOT-1173,201,24763200
2025-01,WH-YOG01,LOT-0234,57,15333000
2025-01,WH-YOG01,LOT-0549,193,52090700
2025-01,WH-YOG01,LOT-1113,75,28837500
2025-01,WH-YOG01,LOT-0752,390,142701000
2025-01,WH-YOG01,LOT-1111,333,144921600
2025-01,WH-YOG01,LOT-0086,78,7683000
2025-01,WH-YOG01,LOT-0904,293,73865300
2025-01,WH-YOG01,LOT-1119,337,123476800
2025-01,WH-YOG01,LOT-0448,184,19209600
2025-01,WH-YOG01,LOT-0871,326,140147400
2025-01,WH-YOG01,LOT-0210,215,94987000
2025-01,WH-YOG01,LOT-0507,231,16770600
2025-01,WH-YOG01,LOT-0610,49,9633400
2025-01,WH-YOG01,LOT-0922,76,21059600
2025-01,WH-YOG01,LOT-0539,306,32313600
2025-01,WH-YOG01,LOT-0714,184,79230400
2025-01,WH-YOG01,LOT-0179,166,100247400
2025-01,WH-YOG01,LOT-0900,131,20278800
2025-01,WH-YOG01,LOT-0241,48,1339200
2025-01,WH-YOG01,LOT-0486,312,66892800
2025-01,WH-YOG01,LOT-0430,316,43576400
2025-01,WH-YOG01,LOT-0719,358,126481400
2025-01,WH-YOG01,LOT-0877,342,150753600
2025-01,WH-YOG01,LOT-0340,110,12485000
2025-01,WH-YOG01,LOT-0286,265,72689500
2025-01,WH-YOG01,LOT-0424,205,28331000
2025-01,WH-YOG01,LOT-0122,32,3865600
2025-01,WH-YOG01,LOT-1168,127,4343400
2025-01,WH-YOG01,LOT-1091,62,5009600
2025-01,WH-YOG01,LOT-0576,331,99101400
2025-01,WH-YOG01,LOT-1104,275,118415000
2025-01,WH-YOG01,LOT-0663,11,2304500
2025-01,WH-YOG01,LOT-0600,167,58249600
2025-01,WH-YOG01,LOT-0593,296,110052800
2025-01,WH-YOG01,LOT-0548,284,73698000
2025-01,WH-YOG01,LOT-1054,395,51113000
2025-01,WH-YOG01,LOT-0196,399,201135900
2025-01,WH-YOG01,LOT-0278,305,98240500
2025-01,WH-YOG01,LOT-0843,139,43076100
2025-01,WH-YOG01,LOT-0568,35,15067500
2025-01,WH-YOG01,LOT-0260,208,37190400
2025-01,WH-YOG01,LOT-0272,326,120685200
2025-01,WH-YOG01,LOT-0512,397,95557900
2025-01,WH-YOG01,LOT-0300,364,62316800
2025-01,WH-YOG01,LOT-0660,332,31141600
2025-01,WH-YOG01,LOT-0805,320,122560000
2025-01,WH-YOG01,LOT-0292,47,7886600
2025-02,WH-JKT01,LOT-0417,58,29667000
2025-02,WH-JKT01,LOT-0319,126,43419600
2025-02,WH-JKT01,LOT-1099,35,3290000
2025-02,WH-JKT01,LOT-0670,77,15284500
2025-02,WH-JKT01,LOT-0801,52,19427200
2025-02,WH-JKT01,LOT-0136,123,31401900
2025-02,WH-JKT01,LOT-0636,271,60405900
2025-02,WH-JKT01,LOT-0896,195,31395000
2025-02,WH-JKT01,LOT-0489,387,74149200
2025-02,WH-JKT01,LOT-0119,53,2771900
2025-02,WH-JKT01,LOT-0501,331,23832000
2025-02,WH-JKT01,LOT-0177,43,24944300
2025-02,WH-JKT01,LOT-0890,36,16664400
2025-02,WH-JKT01,LOT-0238,71,19688300
2025-02,WH-JKT01,LOT-0929,138,38998800
2025-02,WH-JKT01,LOT-0113,206,11227000
2025-02,WH-JKT01,LOT-0634,381,83324700
2025-02,WH-JKT01,LOT-0360,236,26455600
2025-02,WH-JKT01,LOT-0245,43,1384600
2025-02,WH-JKT01,LOT-0026,74,22777200
2025-02,WH-JKT01,LOT-0282,304,81897600
2025-02,WH-JKT01,LOT-0024,59,15941800
2025-02,WH-JKT01,LOT-0336,243,26389800
2025-02,WH-JKT01,LOT-1017,66,34491600
2025-02,WH-JKT01,LOT-0711,399,146911800
2025-02,WH-JKT01,LOT-1072,162,28706400
2025-02,WH-JKT01,LOT-1060,66,7847400
2025-02,WH-JKT01,LOT-0531,356,34354000
2025-02,WH-JKT01,LOT-0342,365,149504000
2025-02,WH-JKT01,LOT-0762,25,1830000
2025-02,WH-JKT01,LOT-0260,172,28448800
2025-02,WH-JKT01,LOT-0551,369,42508800
2025-02,WH-JKT01,LOT-0242,187,5385600
2025-02,WH-JKT01,LOT-0061,30,3813000
2025-02,WH-JKT01,LOT-0687,138,38488200
2025-02,WH-JKT01,LOT-0880,94,34610800
2025-02,WH-JKT01,LOT-0558,212,27708400
2025-02,WH-JKT01,LOT-1073,289,54303100
2025-02,WH-JKT01,LOT-0131,132,28446000
2025-02,WH-JKT01,LOT-0539,57,6104700
2025-02,WH-JKT01,LOT-1181,76,38136800
2025-02,WH-JKT01,LOT-0158,36,19825200
2025-02,WH-JKT01,LOT-0933,118,61926400
2025-02,WH-JKT01,LOT-1047,210,14175000
2025-02,WH-JKT01,LOT-0738,327,201857100
2025-02,WH-JKT01,LOT-0114,48,2553600
2025-02,WH-JKT01,LOT-1024,137,75034900
2025-02,WH-JKT01,LOT-1161,43,1324400
2025-02,WH-JKT01,LOT-0754,38,12068800
2025-02,WH-JKT01,LOT-0323,335,40568500
2025-02,WH-JKT01,LOT-0523,70,19516000
2025-02,WH-JKT01,LOT-0211,174,38036400
2025-02,WH-JKT01,LOT-1176,241,29426100
2025-02,WH-JKT01,LOT-0237,298,86241200
2025-02,WH-JKT01,LOT-0468,375,113212500
2025-02,WH-JKT01,LOT-1043,20,1352000
2025-02,WH-JKT01,LOT-0006,223,27429000
2025-02,WH-JKT01,LOT-0091,114,53751000
2025-02,WH-JKT01,LOT-0095,145,60030000
2025-02,WH-JKT01,LOT-0967,81,32140800
2025-02,WH-JKT01,LOT-0746,322,78052800
2025-02,WH-JKT01,LOT-0785,336,17404800
2025-02,WH-JKT01,LOT-0308,215,54072500
2025-02,WH-JKT01,LOT-0367,250,84500000
2025-02,WH-JKT01,LOT-0073,148,79949600
2025-02,WH-JKT01,LOT-1133,219,110310300
2025-02,WH-JKT01,LOT-0859,274,59677200
2025-02,WH-JKT01,LOT-0460,283,168469900
2025-02,WH-JKT01,LOT-0660,200,19720000
2025-02,WH-JKT01,LOT-0509,188,12633600
2025-02,WH-JKT01,LOT-0853,253,56267200
2025-02,WH-JKT01,LOT-0656,294,27371400
2025-02,WH-JKT01,LOT-0556,203,23487100
2025-02,WH-JKT01,LOT-0160,18,8915400
2025-02,WH-JKT01,LOT-1171,117,14215500
